date,time,latitude,longitude,year,month,day,wday,hour,coords_lat,coords_long
2011-09-07,21:28:10,41.9855266666667,-87.81922166666669,2011,9,7,2,21,5158811.655406341,-9775991.037794953
2011-09-07,21:28:20,41.986101666666706,-87.8191383333333,2011,9,7,2,21,5158897.768423153,-9775981.761170713
2011-09-07,21:28:30,41.986655,-87.8192583333333,2011,9,7,2,21,5158980.6373359915,-9775995.11950961
2011-09-07,21:28:40,41.986875,-87.8198066666667,2011,9,7,2,21,5159013.5854171105,-9776056.159697067
2011-09-07,21:28:50,41.986773333333296,-87.8203266666667,2011,9,7,2,21,5158998.359395771,-9776114.045832282
2011-09-07,21:29:00,41.9863333333333,-87.8202083333333,2011,9,7,2,21,5158932.463452614,-9776100.873025864
2011-09-07,21:29:10,41.985815,-87.820195,2011,9,7,2,21,5158854.836618999,-9776099.38876599
2011-09-07,21:29:20,41.9852166666667,-87.8202883333333,2011,9,7,2,21,5158765.229580825,-9776109.778585127
2011-09-07,21:29:30,41.9847066666667,-87.8202883333333,2011,9,7,2,21,5158688.852101673,-9776109.778585127
2011-09-07,21:29:40,41.984596666666704,-87.819585,2011,9,7,2,21,5158672.378607948,-9776031.483876606
2011-09-07,21:29:50,41.984483333333294,-87.8187983333333,2011,9,7,2,21,5158655.405947205,-9775943.912543844
2011-09-07,21:30:00,41.9843666666667,-87.8181533333333,2011,9,7,2,21,5158637.934122131,-9775872.111472283
2011-09-07,21:30:10,41.9840316666667,-87.8181533333333,2011,9,7,2,21,5158587.76520235,-9775872.111472283
2011-09-07,21:30:20,41.984038333333295,-87.818915,2011,9,7,2,21,5158588.763586229,-9775956.899817774
2011-09-07,21:31:00,41.984625,-87.8232716666667,2011,9,7,2,21,5158676.621777851,-9776441.881732669
2011-09-07,21:31:10,41.98507,-87.82326,2011,9,7,2,21,5158743.264752899,-9776440.583005272
2011-09-07,21:31:20,41.985225,-87.8228166666667,2011,9,7,2,21,5158766.477583927,-9776391.231364356
2011-09-07,21:31:30,41.98523166666671,-87.82212,2011,9,7,2,21,5158767.475986534,-9776313.678785766
2011-09-07,21:31:40,41.985251666666706,-87.8216033333333,2011,9,7,2,21,5158770.471194967,-9776256.163715519
2011-09-07,21:31:50,41.9852666666667,-87.8208566666667,2011,9,7,2,21,5158772.717601908,-9776173.045162402
2011-09-07,21:32:00,41.9853516666667,-87.82032,2011,9,7,2,21,5158785.447251249,-9776113.30370234
2011-09-07,21:32:10,41.985803333333294,-87.82023833333331,2011,9,7,2,21,5158853.089398496,-9776104.212610587
2011-09-07,21:32:20,41.9858833333333,-87.8208183333333,2011,9,7,2,21,5158865.070345458,-9776168.777915249
2011-09-07,21:32:30,41.9858583333333,-87.8217583333333,2011,9,7,2,21,5158861.3262979165,-9776273.418236595
2011-09-07,21:32:40,41.985834999999994,-87.82257666666669,2011,9,7,2,21,5158857.831854877,-9776364.514686566
2011-09-07,21:32:50,41.985855,-87.8231433333333,2011,9,7,2,21,5158860.827091693,-9776427.595731342
2011-09-07,21:33:00,41.986415,-87.82310333333331,2011,9,7,2,21,5158944.694104621,-9776423.142951712
2011-09-07,21:33:10,41.986703333333296,-87.8227166666667,2011,9,7,2,21,5158987.875919804,-9776380.099415276
2011-09-07,21:33:20,41.98672,-87.82197,2011,9,7,2,21,5158990.37198447,-9776296.980862148
2011-09-07,21:33:30,41.986746666666704,-87.8212383333333,2011,9,7,2,21,5158994.365689292,-9776215.532101382
2011-09-07,21:33:40,41.986771666666705,-87.8206366666667,2011,9,7,2,21,5158998.109789078,-9776148.554874428
2011-09-07,21:33:50,41.987086666666706,-87.8205466666667,2011,9,7,2,21,5159045.285572338,-9776138.536120256
2011-09-07,21:34:00,41.987535,-87.82055,2011,9,7,2,21,5159112.430343639,-9776138.907185221
2011-09-07,21:34:10,41.987605,-87.8211483333333,2011,9,7,2,21,5159122.913956559,-9776205.513347208
2011-09-07,21:34:20,41.9877,-87.8217916666667,2011,9,7,2,21,5159137.141735388,-9776277.128886292
2011-09-07,21:34:30,41.9883066666667,-87.8217766666667,2011,9,7,2,21,5159228.000332504,-9776275.45909393
2011-09-07,21:34:40,41.9888633333333,-87.8217733333333,2011,9,7,2,21,5159311.371345455,-9776275.088028954
2011-09-07,21:34:50,41.9894016666667,-87.8217466666667,2011,9,7,2,21,5159391.9972999375,-9776272.119509207
2011-09-07,21:35:00,41.9894916666667,-87.8212916666667,2011,9,7,2,21,5159405.476628198,-9776221.469140897
2011-09-07,21:35:10,41.9895,-87.820815,2011,9,7,2,21,5159406.724715104,-9776168.406850282
2011-09-07,21:35:30,41.989645,-87.82174,2011,9,7,2,21,5159428.441453568,-9776271.377379267
2011-09-07,21:35:40,41.9901583333333,-87.8217233333333,2011,9,7,2,21,5159505.324097627,-9776269.522054415
2011-09-07,21:35:50,41.990258333333294,-87.8212433333333,2011,9,7,2,21,5159520.301308233,-9776216.088698834
2011-09-07,21:36:00,41.990525,-87.8208333333333,2011,9,7,2,21,5159560.240651557,-9776170.447707608
2011-09-07,21:36:10,41.990916666666706,-87.8208366666667,2011,9,7,2,21,5159618.901865405,-9776170.818772586
2011-09-07,21:36:20,41.990978333333295,-87.8212566666667,2011,9,7,2,21,5159628.137919189,-9776217.572958719
2011-09-07,21:36:30,41.99092,-87.8214633333333,2011,9,7,2,21,5159619.401111323,-9776240.578986809
2011-09-07,21:36:50,41.991133333333295,-87.82078,2011,9,7,2,21,5159651.352904713,-9776164.510668105
2011-09-07,21:37:00,41.991671666666704,-87.8208783333333,2011,9,7,2,21,5159731.981734437,-9776175.457084693
2011-09-07,21:37:10,41.9919816666667,-87.8214116666667,2011,9,7,2,21,5159778.412267765,-9776234.827479793
2011-09-07,21:37:20,41.992315000000005,-87.8212916666667,2011,9,7,2,21,5159828.3378247125,-9776221.469140897
2011-09-07,21:37:30,41.992595,-87.8210166666667,2011,9,7,2,21,5159870.275494604,-9776190.856280928
2011-09-07,21:37:50,41.9918833333333,-87.819525,2011,9,7,2,21,5159763.684278392,-9776024.804707158
2011-09-07,21:38:00,41.9915733333333,-87.8196483333333,2011,9,7,2,21,5159717.2538167965,-9776038.53411102
2011-09-07,21:38:10,41.991095,-87.8197266666667,2011,9,7,2,21,5159645.611558952,-9776047.254137805
2011-09-07,21:38:20,41.990534999999994,-87.81976,2011,9,7,2,21,5159561.738380184,-9776050.964787494
2011-09-07,21:38:30,41.9900283333333,-87.819785,2011,9,7,2,21,5159485.853759011,-9776053.747774765
2011-09-07,21:38:40,41.989588333333295,-87.819725,2011,9,7,2,21,5159419.954446437,-9776047.068605317
2011-09-07,21:38:50,41.98957,-87.81915,2011,9,7,2,21,5159417.208651638,-9775983.05989811
2011-09-07,21:39:00,41.9898483333333,-87.8187933333333,2011,9,7,2,21,5159458.894894266,-9775943.355946392
2011-09-07,21:39:10,41.9903666666667,-87.818775,2011,9,7,2,21,5159536.526646291,-9775941.315089064
2011-09-07,21:39:20,41.99079333333329,-87.8190083333333,2011,9,7,2,21,5159600.429784654,-9775967.289636912
2011-09-07,21:39:30,41.9911066666667,-87.81959,2011,9,7,2,21,5159647.358924693,-9776032.040474059
2011-09-07,21:39:40,41.991558333333295,-87.8196883333333,2011,9,7,2,21,5159715.007187291,-9776042.986890651
2011-09-07,21:40:10,41.9910083333333,-87.8177183333333,2011,9,7,2,21,5159632.631137781,-9775823.687493788
2011-09-07,21:40:20,41.990641666666704,-87.81773000000001,2011,9,7,2,21,5159577.714166879,-9775824.986221185
2011-09-07,21:40:30,41.990155,-87.8178283333333,2011,9,7,2,21,5159504.824857687,-9775835.932637775
2011-09-07,21:40:40,41.989638333333296,-87.8178566666667,2011,9,7,2,21,5159427.442981742,-9775839.086690022
2011-09-07,21:40:50,41.9890883333333,-87.8178666666667,2011,9,7,2,21,5159345.069416865,-9775840.19988493
2011-09-07,21:41:00,41.988811666666706,-87.8176183333333,2011,9,7,2,21,5159303.633286623,-9775812.55554471
2011-09-07,21:41:10,41.98883666666671,-87.8170016666667,2011,9,7,2,21,5159307.377507861,-9775743.908525392
2013-07-17,19:45:45,41.9977283333333,-87.7675316666667,2013,7,17,2,19,5160639.165473838,-9770236.933315849
2013-07-17,19:45:55,41.99799,-87.768085,2013,7,17,2,19,5160678.360552872,-9770298.530100752
2013-07-17,19:46:05,41.998236666666706,-87.7686233333333,2013,7,17,2,19,5160715.308927813,-9770358.457093293
2013-07-17,19:46:15,41.998509999999996,-87.769225,2013,7,17,2,19,5160756.25188893,-9770425.434320258
2013-07-17,19:46:25,41.998793333333296,-87.7698333333333,2013,7,17,2,19,5160798.692948888,-9770493.153677152
2013-07-17,19:46:35,41.99908,-87.7704516666667,2013,7,17,2,19,5160841.63350776,-9770561.986228967
2013-07-17,19:46:45,41.999376666666706,-87.7710733333333,2013,7,17,2,19,5160886.072196781,-9770631.189845735
2013-07-17,19:46:55,41.999675,-87.7717133333333,2013,7,17,2,19,5160930.7607502695,-9770702.434319843
2013-07-17,19:47:04,41.999958333333296,-87.77230166666669,2013,7,17,2,19,5160973.202587224,-9770767.927286932
2013-07-17,19:47:15,42.0002616666667,-87.7729366666667,2013,7,17,2,19,5161018.640528025,-9770838.615163587
2013-07-17,19:47:25,42.0005183333333,-87.77349,2013,7,17,2,19,5161057.088185555,-9770900.21194849
2013-07-17,19:47:35,42.0007733333333,-87.7740316666667,2013,7,17,2,19,5161095.286336554,-9770960.510006007
2013-07-17,19:47:45,42.001028333333295,-87.7745783333333,2013,7,17,2,19,5161133.484640635,-9771021.364660965
2013-07-17,19:47:55,42.0013033333333,-87.775165,2013,7,17,2,19,5161174.679061689,-9771086.672095569
2013-07-17,19:48:05,42.001586666666704,-87.7757616666667,2013,7,17,2,19,5161217.121984754,-9771153.092725078
2013-07-17,19:48:15,42.0018766666667,-87.77638,2013,7,17,2,19,5161260.563760538,-9771221.925276883
2013-07-17,19:48:25,42.0021666666667,-87.7769983333333,2013,7,17,2,19,5161304.005734312,-9771290.757828686
2013-07-17,19:48:35,42.0024683333333,-87.7776383333333,2013,7,17,2,19,5161349.195583793,-9771362.002302794
2013-07-17,19:48:45,42.002784999999996,-87.7783216666667,2013,7,17,2,19,5161396.632672875,-9771438.07062151
2013-07-17,19:48:55,42.0031033333333,-87.7790033333333,2013,7,17,2,19,5161444.319668793,-9771513.953407727
2013-07-17,19:49:05,42.0034083333333,-87.77967,2013,7,17,2,19,5161490.00952744,-9771588.166401593
2013-07-17,19:49:15,42.0037016666667,-87.780295,2013,7,17,2,19,5161533.951893196,-9771657.741083337
2013-07-17,19:49:25,42.003995,-87.780935,2013,7,17,2,19,5161577.894461533,-9771728.985557446
2013-07-17,19:49:35,42.004321666666705,-87.7815866666667,2013,7,17,2,19,5161626.830741984,-9771801.528758949
2013-07-17,19:49:45,42.004698333333295,-87.7822033333333,2013,7,17,2,19,5161683.257581316,-9771870.175778266
2013-07-17,19:49:54,42.00509,-87.78267,2013,7,17,2,19,5161741.9318614695,-9771922.124873972
2013-07-17,19:50:05,42.00563,-87.7831933333333,2013,7,17,2,19,5161822.828057048,-9771980.382074151
2013-07-17,19:50:14,42.006046666666705,-87.78356,2013,7,17,2,19,5161885.248430354,-9772021.199220777
2013-07-17,19:50:25,42.0065883333333,-87.7840283333333,2013,7,17,2,19,5161966.395526812,-9772073.333848963
2013-07-17,19:50:35,42.007055,-87.7844333333333,2013,7,17,2,19,5162036.307425505,-9772118.418242734
2013-07-17,19:50:45,42.007529999999996,-87.78485,2013,7,17,2,19,5162107.468277605,-9772164.801363902
2013-07-17,19:51:11,42.008033333333294,-87.785285,2013,7,17,2,19,5162182.874391931,-9772213.225342397
2013-07-17,19:51:21,42.0084716666667,-87.785675,2013,7,17,2,19,5162248.543116607,-9772256.639943805
2013-07-17,19:51:31,42.0089266666667,-87.7860683333333,2013,7,17,2,19,5162316.709229584,-9772300.425610181
2013-07-17,19:51:41,42.0094116666667,-87.7864866666667,2013,7,17,2,19,5162389.370348386,-9772346.994263837
2013-07-17,19:51:51,42.0098816666667,-87.78689666666669,2013,7,17,2,19,5162459.784744652,-9772392.635255061
2013-07-17,19:52:01,42.010388333333296,-87.7873216666667,2013,7,17,2,19,5162535.693045334,-9772439.94603865
2013-07-17,19:52:11,42.010903333333296,-87.7877483333333,2013,7,17,2,19,5162612.850457439,-9772487.442354713
2013-07-17,19:52:21,42.01144,-87.7882116666667,2013,7,17,2,19,5162693.254638936,-9772539.020385455
2013-07-17,19:52:31,42.0118116666667,-87.7882583333333,2013,7,17,2,19,5162748.938677747,-9772544.215295019
2013-07-17,19:52:41,42.0118116666667,-87.7874133333333,2013,7,17,2,19,5162748.938677747,-9772450.150325298
2013-07-17,19:52:51,42.011835,-87.7866066666667,2013,7,17,2,19,5162752.434547533,-9772360.352602731
2013-07-17,19:53:01,42.011835,-87.7858166666667,2013,7,17,2,19,5162752.434547533,-9772272.410205007
2013-07-17,19:53:11,42.011843333333296,-87.785085,2013,7,17,2,19,5162753.683072767,-9772190.961444238
2013-07-17,19:53:21,42.011858333333294,-87.784405,2013,7,17,2,19,5162755.930418607,-9772115.264190499
2013-07-17,19:53:31,42.011455,-87.784315,2013,7,17,2,19,5162695.501970527,-9772105.245436328
2013-07-17,19:53:41,42.011005,-87.7843183333333,2013,7,17,2,19,5162628.0822534105,-9772105.616501292
2013-07-17,19:53:51,42.01056,-87.784325,2013,7,17,2,19,5162561.4121133,-9772106.358631235
2013-07-17,19:54:01,42.010145,-87.7843516666667,2013,7,17,2,19,5162499.237009678,-9772109.327150991
2013-07-17,19:54:11,42.0101316666667,-87.78501666666669,2013,7,17,2,19,5162497.239422719,-9772183.35461237
2013-07-17,19:54:21,42.01013,-87.78564166666669,2013,7,17,2,19,5162496.989724371,-9772252.929294115
2013-07-17,19:54:31,42.010135,-87.7863516666667,2013,7,17,2,19,5162497.738819417,-9772331.96613258
2013-07-17,19:54:41,42.0103816666667,-87.7866533333333,2013,7,17,2,19,5162534.69424799,-9772365.547512295
2013-07-17,19:54:51,42.0109083333333,-87.7866433333333,2013,7,17,2,19,5162613.59956159,-9772364.434317388
2013-07-17,19:55:01,42.011035,-87.7861716666667,2013,7,17,2,19,5162632.576886378,-9772311.928624237
2013-07-17,19:55:11,42.0110183333333,-87.78555166666669,2013,7,17,2,19,5162630.079867796,-9772242.910539944
2013-07-17,19:55:21,42.011011666666704,-87.7849333333333,2013,7,17,2,19,5162629.0810605595,-9772174.077988131
2013-07-17,19:55:31,42.011005,-87.7843883333333,2013,7,17,2,19,5162628.0822534105,-9772113.408865647
2013-07-17,19:55:41,42.01052,-87.78434,2013,7,17,2,19,5162555.419314563,-9772108.028423596
2013-07-17,19:55:51,42.010161666666704,-87.784305,2013,7,17,2,19,5162501.733993983,-9772104.13224142
2013-07-17,19:56:01,42.0101516666667,-87.7837766666667,2013,7,17,2,19,5162500.235803324,-9772045.318443786
2013-07-17,19:56:11,42.01019,-87.78322,2013,7,17,2,19,5162505.978868778,-9771983.35059391
2013-07-17,19:56:21,42.010684999999995,-87.78321,2013,7,17,2,19,5162580.139633637,-9771982.237398999
2013-07-17,19:56:31,42.01121,-87.783225,2013,7,17,2,19,5162658.795620946,-9771983.907191362
2013-07-17,19:56:41,42.01169166666671,-87.7832033333333,2013,7,17,2,19,5162730.95993907,-9771981.495269058
2013-07-17,19:56:51,42.0118983333333,-87.7828283333333,2013,7,17,2,19,5162761.923343435,-9771939.75046001
2013-07-17,19:57:01,42.011865,-87.782015,2013,7,17,2,19,5162756.929239154,-9771849.210607503
2013-07-17,19:57:11,42.01142,-87.7819783333333,2013,7,17,2,19,5162690.258197643,-9771845.128892835
2013-07-17,19:57:21,42.011036666666705,-87.7819616666667,2013,7,17,2,19,5162632.826588278,-9771843.273567997
2013-07-17,19:57:31,42.01062,-87.78195833333331,2013,7,17,2,19,5162570.401318469,-9771842.902503021
2013-07-17,19:57:41,42.010163333333296,-87.7819883333333,2013,7,17,2,19,5162501.983692436,-9771846.242087746
2013-07-17,19:57:51,42.0101266666667,-87.7825683333333,2013,7,17,2,19,5162496.490327715,-9771910.807392403
2013-07-17,19:58:01,42.010053333333296,-87.7831066666667,2013,7,17,2,19,5162485.503607744,-9771970.734384954
2013-07-17,19:58:11,42.009655,-87.7829916666667,2013,7,17,2,19,5162425.825963769,-9771957.932643516
2013-07-17,19:58:21,42.009335,-87.7827,2013,7,17,2,19,5162377.8843614645,-9771925.464458697
2013-07-17,19:58:31,42.0089633333333,-87.7823716666667,2013,7,17,2,19,5162322.202490673,-9771888.914559223
2013-07-17,19:58:41,42.008658333333294,-87.78213000000001,2013,7,17,2,19,5162276.508642426,-9771862.012348944
2013-07-17,19:58:51,42.0083633333333,-87.7826166666667,2013,7,17,2,19,5162232.313161562,-9771916.187834468
2013-07-17,19:59:01,42.008058333333295,-87.783215,2013,7,17,2,19,5162186.619744288,-9771982.793996455
2013-07-17,19:59:11,42.008095000000004,-87.7836766666667,2013,7,17,2,19,5162192.112930415,-9772034.186494706
2013-07-17,19:59:21,42.008525,-87.78406333333331,2013,7,17,2,19,5162256.533258466,-9772077.23003114
2013-07-17,19:59:31,42.008984999999996,-87.7843083333333,2013,7,17,2,19,5162325.448510089,-9772104.503306385
2013-07-17,19:59:41,42.00928333333329,-87.7845866666667,2013,7,17,2,19,5162370.143812869,-9772135.48723133
2013-07-17,19:59:51,42.0092866666667,-87.78534,2013,7,17,2,19,5162370.643202922,-9772219.34791439
2013-07-17,20:00:01,42.009135,-87.7858166666667,2013,7,17,2,20,5162347.920982495,-9772272.410205007
2013-07-17,20:00:21,42.008838333333294,-87.7858816666667,2013,7,17,2,20,5162303.475477192,-9772279.645971907
2013-07-17,20:00:41,42.007395,-87.7844983333333,2013,7,17,2,20,5162087.243560334,-9772125.654009636
2013-07-17,20:00:51,42.0076483333333,-87.7840033333333,2013,7,17,2,20,5162125.196151498,-9772070.550861692
2013-07-17,20:01:01,42.007934999999996,-87.7834933333333,2013,7,17,2,20,5162168.142686943,-9772013.777921388
2013-07-17,20:01:11,42.008213333333295,-87.78296,2013,7,17,2,20,5162209.840961754,-9771954.407526303
2013-07-17,20:01:21,42.008465,-87.7824333333333,2013,7,17,2,20,5162247.544349339,-9771895.779261148
2013-07-17,20:01:31,42.008711666666706,-87.781925,2013,7,17,2,20,5162284.498807746,-9771839.191853331
2013-07-17,20:01:41,42.009023333333296,-87.78130999999999,2013,7,17,2,20,5162331.191470213,-9771770.73036649
2013-07-17,20:01:51,42.009434999999996,-87.7814533333333,2013,7,17,2,20,5162392.86608628,-9771786.68616017
2013-07-17,20:02:01,42.009781666666704,-87.7814016666667,2013,7,17,2,20,5162444.802914644,-9771780.934653152
2013-07-17,20:02:11,42.010053333333296,-87.78086,2013,7,17,2,20,5162485.503607745,-9771720.636595637
2013-07-17,20:02:21,42.010391666666706,-87.7808533333333,2013,7,17,2,20,5162536.192444065,-9771719.894465694
2013-07-17,20:02:31,42.01088,-87.7809533333333,2013,7,17,2,20,5162609.354638856,-9771731.026414772
2013-07-17,20:02:41,42.0113666666667,-87.7808783333333,2013,7,17,2,20,5162682.2676921375,-9771722.677452965
2013-07-17,20:02:51,42.011790000000005,-87.78084333333331,2013,7,17,2,20,5162745.692514085,-9771718.781270787
2013-07-17,20:03:11,42.011935,-87.7803783333333,2013,7,17,2,20,5162767.416861175,-9771667.017707568
2013-07-17,20:03:21,42.0115866666667,-87.7801766666667,2013,7,17,2,20,5162715.22857055,-9771644.568276932
2013-07-17,20:03:31,42.0112883333333,-87.78016,2013,7,17,2,20,5162670.531649309,-9771642.71295208
2013-07-17,20:03:41,42.01164,-87.78016,2013,7,17,2,20,5162723.219103689,-9771642.71295208
2013-07-17,20:04:31,42.012406666666706,-87.7788033333333,2013,7,17,2,20,5162838.083758071,-9771491.689509567
2013-07-17,20:04:41,42.012941666666705,-87.7787933333333,2013,7,17,2,20,5162918.240130543,-9771490.57631466
2013-07-17,20:04:51,42.013496666666704,-87.7787666666667,2013,7,17,2,20,5163001.393715426,-9771487.607794913
2013-07-17,20:05:01,42.0140316666667,-87.7787616666667,2013,7,17,2,20,5163081.55146157,-9771487.051197458
2013-07-17,20:05:11,42.014553333333296,-87.7787666666667,2013,7,17,2,20,5163159.712156136,-9771487.607794913
2013-07-17,20:05:21,42.014993333333294,-87.77874,2013,7,17,2,20,5163225.637329834,-9771484.639275154
2013-07-17,20:05:31,42.015045,-87.7782083333333,2013,7,17,2,20,5163233.378573344,-9771425.454412546
2013-07-17,20:05:41,42.0150983333333,-87.77774000000001,2013,7,17,2,20,5163241.36954097,-9771373.319784362
2013-07-17,20:05:51,42.014813333333294,-87.7776733333333,2013,7,17,2,20,5163198.667885467,-9771365.898484971
2013-07-17,20:06:01,42.0144033333333,-87.7776733333333,2013,7,17,2,20,5163137.237769345,-9771365.898484971
2013-07-17,20:06:11,42.013966666666704,-87.77766,2013,7,17,2,20,5163071.812633999,-9771364.414225098
2013-07-17,20:06:21,42.013475,-87.7776616666667,2013,7,17,2,20,5162998.147465762,-9771364.599757586
2013-07-17,20:06:31,42.012986666666706,-87.7778666666667,2013,7,17,2,20,5162924.982286071,-9771387.420253199
2013-07-17,20:06:41,42.0128216666667,-87.77848166666669,2013,7,17,2,20,5162900.261072456,-9771455.881740037
2013-07-17,20:06:51,42.0124316666667,-87.7787266666667,2013,7,17,2,20,5162841.829367937,-9771483.15501528
2013-07-17,20:08:01,42.0119866666667,-87.77859000000001,2013,7,17,2,20,5162775.157732456,-9771467.941351537
2013-07-17,20:08:11,42.011965000000004,-87.7778583333333,2013,7,17,2,20,5162771.911559858,-9771386.492590768
2013-07-17,20:08:21,42.011953333333295,-87.7771516666667,2013,7,17,2,20,5162770.163621225,-9771307.826817282
2013-07-17,20:08:31,42.0116716666667,-87.777335,2013,7,17,2,20,5162727.96348592,-9771328.235390589
2013-07-17,20:08:41,42.011436666666704,-87.77769,2013,7,17,2,20,5162692.755231998,-9771367.753809823
2013-07-17,20:08:51,42.011196666666706,-87.77808,2013,7,17,2,20,5162656.798000541,-9771411.16841123
2013-07-17,20:09:01,42.01096,-87.7785966666667,2013,7,17,2,20,5162621.340307932,-9771468.683481477
2013-07-17,20:09:11,42.0107333333333,-87.7790466666667,2013,7,17,2,20,5162587.380951366,-9771518.777252335
2013-07-17,20:09:21,42.010490000000004,-87.7795133333333,2013,7,17,2,20,5162550.924717984,-9771570.72634803
2013-07-17,20:09:31,42.0102866666667,-87.779955,2013,7,17,2,20,5162520.461397046,-9771619.892456468
2013-07-17,20:09:41,42.009981666666704,-87.7801183333333,2013,7,17,2,20,5162474.766598217,-9771638.074639961
2013-07-17,20:09:51,42.009655,-87.77983499999999,2013,7,17,2,20,5162425.825963768,-9771606.534117572
2013-07-17,20:10:01,42.009495,-87.7795066666667,2013,7,17,2,20,5162401.855132469,-9771569.9842181
2013-07-17,20:10:11,42.00972166666671,-87.7790816666667,2013,7,17,2,20,5162435.813827942,-9771522.673434513
2013-07-17,20:10:21,42.0099433333333,-87.7787,2013,7,17,2,20,5162469.023551558,-9771480.186495522
2013-07-17,20:10:31,42.010205,-87.77823000000001,2013,7,17,2,20,5162508.226156205,-9771427.86633485
2013-07-17,20:10:41,42.010433333333296,-87.7777766666667,2013,7,17,2,20,5162542.434930222,-9771377.401499027
2013-07-17,20:10:51,42.010690000000004,-87.7773316666667,2013,7,17,2,20,5162580.88873522,-9771327.864325624
2013-07-17,20:11:01,42.010905,-87.77686666666669,2013,7,17,2,20,5162613.100158823,-9771276.100762405
2013-07-17,20:11:11,42.01109,-87.7764266666667,2013,7,17,2,20,5162640.817052328,-9771227.120186456
2013-07-17,20:11:21,42.011105,-87.7758116666667,2013,7,17,2,20,5162643.06437155,-9771158.658699619
2013-07-17,20:11:31,42.011128333333296,-87.775175,2013,7,17,2,20,5162646.560202497,-9771087.785290476
2013-07-17,20:11:41,42.01113166666671,-87.7745683333333,2013,7,17,2,20,5162647.0596070355,-9771020.251466058
2013-07-17,20:11:51,42.010653333333295,-87.774455,2013,7,17,2,20,5162575.395325,-9771007.635257106
2013-07-17,20:12:01,42.0102583333333,-87.774505,2013,7,17,2,20,5162516.216515785,-9771013.201231645
2013-07-17,20:12:11,42.01019166666671,-87.7749466666667,2013,7,17,2,20,5162506.22856736,-9771062.36734008
2013-07-17,20:12:21,42.01016,-87.7754416666667,2013,7,17,2,20,5162501.484295516,-9771117.470488023
2013-07-17,20:12:31,42.0101483333333,-87.77598499999999,2013,7,17,2,20,5162499.736406478,-9771177.954078017
2013-07-17,20:12:41,42.009916666666705,-87.7765283333333,2013,7,17,2,20,5162465.028390721,-9771238.437668014
2013-07-17,20:12:51,42.009655,-87.77702,2013,7,17,2,20,5162425.825963769,-9771293.16975099
2013-07-17,20:13:01,42.009426666666705,-87.77743000000001,2013,7,17,2,20,5162391.617608317,-9771338.810742216
2013-07-17,20:13:11,42.009205,-87.77775333333331,2013,7,17,2,20,5162358.408154419,-9771374.804044235
2013-07-17,20:13:21,42.00882666666671,-87.777495,2013,7,17,2,20,5162301.727624486,-9771346.046509117
2013-07-17,20:13:31,42.0084983333333,-87.77719,2013,7,17,2,20,5162252.538186694,-9771312.094064426
2013-07-17,20:13:41,42.008703333333294,-87.77673,2013,7,17,2,20,5162283.250343963,-9771260.88709866
2013-07-17,20:13:51,42.0089183333333,-87.7763066666667,2013,7,17,2,20,5162315.460761581,-9771213.761847561
2013-07-17,20:14:01,42.0091383333333,-87.7758716666667,2013,7,17,2,20,5162348.42037137,-9771165.337869067
2013-07-17,20:14:11,42.009418333333294,-87.7754766666667,2013,7,17,2,20,5162390.369130502,-9771121.366670202
2013-07-17,20:14:21,42.0098216666667,-87.77552666666669,2013,7,17,2,20,5162450.795643822,-9771126.932644742
2013-07-17,20:14:31,42.010093333333295,-87.7754383333333,2013,7,17,2,20,5162491.496362518,-9771117.099423049
2013-07-17,20:14:41,42.010138333333295,-87.7747883333333,2013,7,17,2,20,5162498.2382161375,-9771044.741754033
2013-07-17,20:14:51,42.0100633333333,-87.7743283333333,2013,7,17,2,20,5162487.001796087,-9770993.534788268
2013-07-17,20:15:01,42.009586666666706,-87.774315,2013,7,17,2,20,5162415.588413863,-9770992.050528394
2013-07-17,20:15:11,42.009115,-87.7743066666667,2013,7,17,2,20,5162344.924649779,-9770991.122865975
2013-07-17,20:15:21,42.0087433333333,-87.7745716666667,2013,7,17,2,20,5162289.242971557,-9771020.622531036
2013-07-17,20:15:31,42.008483333333295,-87.77506833333331,2013,7,17,2,20,5162250.290959557,-9771075.911211455
2013-07-17,20:15:41,42.0082016666667,-87.7755733333333,2013,7,17,2,20,5162208.093126223,-9771132.127554305
2013-07-17,20:15:51,42.0079283333333,-87.776075,2013,7,17,2,20,5162167.143928106,-9771187.972832192
2013-07-17,20:16:01,42.0076216666667,-87.7766883333333,2013,7,17,2,20,5162121.2011347925,-9771256.248786539
2013-07-17,20:16:11,42.0073783333333,-87.7772933333333,2013,7,17,2,20,5162084.746684626,-9771323.59707847
2013-07-17,20:16:21,42.007093333333295,-87.7778683333333,2013,7,17,2,20,5162042.050211394,-9771387.605785675
2013-07-17,20:16:31,42.006795000000004,-87.7784016666667,2013,7,17,2,20,5161997.356447254,-9771446.976180773
2013-07-17,20:16:41,42.0065,-87.7789933333333,2013,7,17,2,20,5161953.162260861,-9771512.84021282
2013-07-17,20:16:51,42.0061966666667,-87.7795016666667,2013,7,17,2,20,5161907.719864819,-9771569.427620646
2013-07-17,20:17:01,42.005888333333296,-87.7801166666667,2013,7,17,2,20,5161861.528640331,-9771637.889107484
2013-07-17,20:17:11,42.0055916666667,-87.7806983333333,2013,7,17,2,20,5161817.085403246,-9771702.639944622
2013-07-17,20:17:21,42.0053366666667,-87.7812616666667,2013,7,17,2,20,5161778.884359454,-9771765.349924441
