date,species,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,day_of_week
2007-08-15,CULEX PIPIENS,T027,41.984809000000006,-87.728492,1,0,2007,Aug,15,Wed
2007-08-15,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,6,0,2007,Aug,15,Wed
2007-08-15,CULEX PIPIENS,T156,41.772846,-87.740029,7,0,2007,Aug,15,Wed
2007-08-15,CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,14,0,2007,Aug,15,Wed
2007-08-15,CULEX PIPIENS,T157,41.825902,-87.667827,6,0,2007,Aug,15,Wed
2007-08-16,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,10,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,44,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,32,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,48,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,39,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,1,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,45,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,37,0,2007,Aug,16,Thu
2007-08-16,CULEX PIPIENS,T128,41.704572,-87.56566600000001,50,1,2007,Aug,16,Thu
2007-08-17,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,25,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,46,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,42,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,43,1,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,45,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,21,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,21,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,35,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T200,41.678618,-87.559308,34,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T200,41.678618,-87.559308,16,0,2007,Aug,17,Fri
2007-08-17,CULEX TERRITANS,T200,41.678618,-87.559308,2,0,2007,Aug,17,Fri
2007-08-17,CULEX TERRITANS,T200,41.678618,-87.559308,2,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.54306700000001,4,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T206,41.737052,-87.54306700000001,6,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,30,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T209,41.740641,-87.546587,37,1,2007,Aug,17,Fri
2007-08-17,CULEX TERRITANS,T209,41.740641,-87.546587,1,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,49,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,35,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,18,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T212,41.680946,-87.535198,32,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T212,41.680946,-87.535198,42,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T212,41.680946,-87.535198,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T212,41.680946,-87.535198,50,0,2007,Aug,17,Fri
2007-08-17,CULEX SALINARIUS,T212,41.680946,-87.535198,1,0,2007,Aug,17,Fri
2007-08-17,CULEX TERRITANS,T212,41.680946,-87.535198,16,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,47,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,23,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T215,41.686398,-87.531635,30,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T215,41.686398,-87.531635,30,1,2007,Aug,17,Fri
2007-08-17,CULEX TERRITANS,T215,41.686398,-87.531635,23,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T103,41.702723999999996,-87.536497,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,50,1,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,39,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,39,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,49,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T221,41.659112,-87.53869300000001,31,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T221,41.659112,-87.53869300000001,50,0,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T221,41.659112,-87.53869300000001,48,1,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T221,41.659112,-87.53869300000001,50,1,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T221,41.659112,-87.53869300000001,50,1,2007,Aug,17,Fri
2007-08-17,CULEX PIPIENS,T221,41.659112,-87.53869300000001,50,0,2007,Aug,17,Fri
2007-08-17,CULEX SALINARIUS,T221,41.659112,-87.53869300000001,3,0,2007,Aug,17,Fri
2007-08-21,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,23,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T002,41.95469,-87.800991,46,0,2007,Aug,21,Tue
2007-08-21,CULEX TERRITANS,T002,41.95469,-87.800991,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,5,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T015,41.974089,-87.824812,16,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,28,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T045,41.9216,-87.666455,17,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T046,41.891118,-87.65449100000001,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,9,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T048,41.867108,-87.654224,4,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,12,0,2007,Aug,21,Tue
2007-08-21,CULEX RESTUANS,T049,41.896282,-87.655232,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T049,41.896282,-87.655232,3,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T050,41.919343,-87.694259,38,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T050,41.919343,-87.694259,6,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,7,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T054,41.921965,-87.632085,3,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,9,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,48,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T086,41.688324,-87.676709,12,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T086,41.688324,-87.676709,50,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T091,41.862292,-87.64886,3,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T143,41.999128999999996,-87.795585,3,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T143,41.999128999999996,-87.795585,1,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,2,0,2007,Aug,21,Tue
2007-08-21,CULEX TERRITANS,T148,42.01743,-87.68776899999999,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,11,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T153,41.907645,-87.760886,14,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T009,41.981964000000005,-87.812827,8,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T009,41.981964000000005,-87.812827,45,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,9,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T011,41.944869,-87.832763,11,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,4,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T016,42.011601,-87.81150600000001,2,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.69845699999999,5,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T019,41.94983,-87.69845699999999,2,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T025,41.979243,-87.750938,5,0,2007,Aug,21,Tue
2007-08-21,CULEX RESTUANS,T028,41.986921,-87.689778,2,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T028,41.986921,-87.689778,4,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T031,41.801497999999995,-87.763416,4,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,13,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T033,41.906638,-87.701431,8,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,7,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T089,41.723195000000004,-87.64997,5,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,7,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T090,41.868077,-87.666901,7,1,2007,Aug,21,Tue
2007-08-21,CULEX TERRITANS,T090,41.868077,-87.666901,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,23,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,4,0,2007,Aug,21,Tue
2007-08-21,CULEX RESTUANS,T145,41.878114000000004,-87.629798,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T145,41.878114000000004,-87.629798,19,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,4,0,2007,Aug,21,Tue
2007-08-21,CULEX RESTUANS,T146,41.958271,-87.702575,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T146,41.958271,-87.702575,8,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T147,41.932094,-87.700117,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T149,41.994469,-87.667736,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,4,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T150,42.006858,-87.675919,5,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,18,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T151,41.916265,-87.800515,14,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,5,0,2007,Aug,21,Tue
2007-08-21,CULEX RESTUANS,T152,41.846075,-87.716277,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T152,41.846075,-87.716277,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T154,41.918704999999996,-87.752329,27,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T154,41.918704999999996,-87.752329,24,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,4,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T218,41.948167,-87.730698,7,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,7,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T220,41.963976,-87.69181,5,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T001,41.953705,-87.733974,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,6,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T003,41.964242,-87.757639,23,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,1,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T006,41.990284,-87.797127,9,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,6,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T008,42.008314,-87.77792099999999,5,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T034,41.843810999999995,-87.686763,13,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T034,41.843810999999995,-87.686763,3,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,2,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T037,41.921177,-87.79518,8,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,11,0,2007,Aug,21,Tue
2007-08-21,CULEX RESTUANS,T043,41.857402,-87.694991,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T043,41.857402,-87.694991,10,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,7,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T047,41.868142,-87.696269,13,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,2,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,10,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T085,41.721474,-87.648064,15,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.69629300000001,9,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T088,41.869107,-87.69629300000001,11,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T219,41.966986999999996,-87.674677,4,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T219,41.966986999999996,-87.674677,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,21,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T013,41.923738,-87.785288,11,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,22,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T014,41.970248,-87.787992,23,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,2,0,2007,Aug,21,Tue
2007-08-21,CULEX RESTUANS,T018,42.010412,-87.66214000000001,3,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,3,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T030,41.899229999999996,-87.716788,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T030,41.899229999999996,-87.716788,1,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,4,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T084,41.692555,-87.598865,7,1,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,6,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T144,41.94016,-87.794896,21,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T005,41.942114000000004,-87.776385,4,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T005,41.942114000000004,-87.776385,4,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,2,0,2007,Aug,21,Tue
2007-08-21,CULEX PIPIENS,T017,41.960615999999995,-87.777189,2,0,2007,Aug,21,Tue
